Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:19:49,57.0,52.0,57.0,51.0,48.0,57.0,44.0,39.0,35.9,35.9,2159,1106,1182,2799,2800,2000,1787,2800,2800,14.3,0.0,2.0,100.0,1.5,6.3,1.0,0.5,3.4,7.3,4.3,0.7,2.3,
2026-04-22_23:19:51,57.0,52.0,57.0,51.0,49.0,56.0,46.0,39.0,35.9,35.9,1911,1438,1180,1363,2800,1345,2800,2800,1567,14.3,1.5,2.9,100.0,0.5,5.8,1.9,0.0,1.5,7.3,4.4,0.7,2.3,
2026-04-22_23:19:53,57.0,53.0,59.0,51.0,49.0,58.0,44.0,39.0,35.9,35.9,2723,2494,2800,2800,2800,2493,2800,2800,2800,13.9,1.5,2.5,100.0,0.0,2.0,2.0,0.5,2.5,7.3,4.4,0.7,2.3,
2026-04-22_23:19:55,57.0,53.0,57.0,51.0,49.0,59.0,45.0,40.0,35.9,35.9,2309,1426,2800,2800,2800,2354,690,2800,2800,14.0,2.9,2.0,99.5,1.0,2.5,2.4,1.0,1.0,7.3,4.3,0.8,2.3,
2026-04-22_23:19:57,57.0,53.0,58.0,51.0,49.0,58.0,44.0,39.0,35.9,35.9,2785,2800,2800,2741,2800,2739,2800,2800,2800,14.2,2.5,0.0,100.0,3.0,2.5,3.9,1.0,0.5,7.3,4.3,0.7,2.3,
2026-04-22_23:19:59,57.0,53.0,58.0,51.0,49.0,58.0,44.0,39.0,35.9,35.9,2765,2704,2800,2800,2800,2617,2800,2800,2800,14.2,2.0,1.5,100.0,3.4,2.5,3.4,0.0,1.0,7.2,4.3,0.7,2.3,
2026-04-22_23:20:01,57.0,52.0,56.0,50.0,49.0,55.0,45.0,39.0,35.9,35.9,1512,1300,692,1299,2800,1299,1323,2800,581,14.2,1.5,2.9,100.0,1.5,3.9,1.5,0.5,2.0,7.3,4.3,0.8,2.3,
2026-04-22_23:20:03,57.0,52.0,58.0,51.0,49.0,57.0,45.0,39.0,35.9,35.9,2562,899,2800,2799,2800,2800,2800,2800,2800,14.1,1.5,3.4,100.0,1.5,2.9,1.9,0.5,1.0,7.3,4.3,0.7,2.3,
2026-04-22_23:20:05,57.0,52.0,57.0,51.0,49.0,57.0,45.0,39.0,35.9,35.9,2280,901,2800,2800,700,2642,2800,2800,2800,14.0,1.5,2.9,100.0,1.5,1.5,3.4,0.5,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:20:07,56.0,52.0,57.0,50.0,49.0,58.0,44.0,39.0,35.9,35.9,2555,1809,2800,2799,2800,2571,2800,2060,2800,14.2,3.0,2.5,100.0,1.0,2.5,2.9,1.0,0.5,7.3,4.3,0.8,2.3,
