Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-23_03:46:08,56.0,51.0,55.0,49.0,47.0,55.0,44.0,37.0,35.9,35.9,1902,1341,1300,1345,2800,1800,1037,2797,2800,14.1,2.4,3.4,100.0,0.0,1.9,4.4,0.5,0.5,7.0,4.2,0.7,2.3,
2026-04-23_03:46:10,56.0,51.0,57.0,51.0,47.0,57.0,43.0,37.0,35.9,35.9,2468,2800,2800,2800,2800,2800,2047,2800,901,14.0,2.0,1.5,100.0,2.9,1.0,3.9,0.0,0.5,7.0,4.2,0.7,2.3,
2026-04-23_03:46:12,56.0,51.0,55.0,50.0,49.0,55.0,44.0,37.0,35.9,35.9,1891,1300,2017,1300,844,2800,1274,2800,2800,14.0,2.5,2.4,100.0,1.5,1.0,3.5,0.5,0.5,7.0,4.2,0.7,2.3,
2026-04-23_03:46:14,56.0,51.0,57.0,50.0,47.0,57.0,43.0,37.0,35.9,35.9,2501,2296,2352,2800,2800,2800,1359,2800,2800,13.7,1.5,1.5,100.0,2.9,1.5,2.5,0.0,0.0,7.0,4.2,0.7,2.3,
2026-04-23_03:46:16,56.0,51.0,57.0,50.0,49.0,57.0,44.0,37.0,34.9,34.9,2566,2800,2800,2800,2800,2800,932,2800,2800,14.2,2.0,2.4,100.0,1.5,3.4,2.5,0.0,1.5,7.1,4.2,0.8,2.3,
2026-04-23_03:46:18,56.0,51.0,58.0,51.0,48.0,56.0,43.0,37.0,34.9,35.9,2515,2800,2800,2800,1757,2800,1579,2783,2800,14.2,3.9,1.0,100.0,0.0,3.9,3.4,0.0,1.0,7.1,4.3,0.7,2.3,
2026-04-23_03:46:20,56.0,51.0,57.0,51.0,47.0,57.0,43.0,37.0,35.9,34.9,2637,2800,2800,2800,2800,2800,1496,2800,2800,14.0,2.0,0.5,100.0,2.4,2.9,2.4,0.0,1.5,7.0,4.2,0.7,2.3,
2026-04-23_03:46:22,56.0,51.0,56.0,51.0,48.0,56.0,43.0,37.0,35.9,35.9,2504,2656,2800,2784,2800,2800,643,2751,2800,14.0,2.0,0.0,100.0,2.0,2.9,2.9,0.0,2.0,7.0,4.2,0.7,2.3,
2026-04-23_03:46:25,56.0,51.0,55.0,50.0,47.0,55.0,43.0,37.0,35.9,35.9,2116,2070,2800,2518,1759,2800,409,1771,2800,13.8,2.0,0.0,100.0,2.0,0.0,2.4,2.4,2.0,7.0,4.2,0.7,2.3,
2026-04-23_03:46:27,56.0,51.0,56.0,50.0,47.0,56.0,43.0,37.0,35.9,34.9,2591,2549,1840,2799,2800,2800,2800,2341,2800,14.0,1.5,0.0,100.0,1.5,0.5,2.9,4.9,1.0,7.0,4.2,0.7,2.3,
