Time,"Temp:Acpitz,0","Temp:Acpitz,1","Temp:PackageId0,0","Temp:Core0,0","Temp:Core1,0","Temp:Core2,0","Temp:Core3,0","Temp:Iwlwifi_1,0","Temp:Composite,0","Temp:Sensor1,0",Frequency:Avg,Frequency:Core 0,Frequency:Core 1,Frequency:Core 2,Frequency:Core 3,Frequency:Core 4,Frequency:Core 5,Frequency:Core 6,Frequency:Core 7,Util:Avg,Util:Core 0,Util:Core 1,Util:Core 2,Util:Core 3,Util:Core 4,Util:Core 5,Util:Core 6,Util:Core 7,"Power:package-0,0","Power:core,0","Power:uncore,0","Power:psys,0",Throttle
2026-04-22_23:23:10,54.0,50.0,56.0,48.0,46.0,54.0,42.0,39.0,35.9,36.9,1766,1336,580,1358,757,2800,2800,2464,2029,14.6,3.4,3.9,100.0,0.5,2.0,1.5,2.9,2.4,7.2,4.3,0.7,2.3,
2026-04-22_23:23:12,54.0,50.0,55.0,48.0,47.0,55.0,43.0,40.0,36.9,35.9,2777,2694,2800,2729,2800,2800,2800,2800,2800,14.0,2.4,0.5,99.5,2.4,3.4,0.0,2.9,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:23:14,54.0,50.0,55.0,48.0,47.0,56.0,42.0,39.0,35.9,36.9,1829,2343,704,2741,1206,920,2800,2800,1122,14.3,2.4,1.0,100.0,1.5,1.5,2.0,3.4,2.9,7.2,4.3,0.7,2.3,
2026-04-22_23:23:17,54.0,50.0,54.0,48.0,46.0,54.0,43.0,39.0,36.9,35.9,2116,975,2800,2800,968,989,2800,2800,2800,14.1,2.4,0.5,100.0,2.9,0.0,0.5,2.9,3.4,7.2,4.3,0.7,2.3,
2026-04-22_23:23:19,54.0,50.0,54.0,48.0,46.0,54.0,43.0,39.0,35.9,35.9,2426,1238,2800,2774,2347,1852,2800,2800,2800,14.1,1.0,0.0,100.0,0.0,2.9,3.4,2.9,2.9,7.1,4.3,0.7,2.3,
2026-04-22_23:23:21,54.0,50.0,55.0,48.0,45.0,55.0,42.0,40.0,35.9,35.9,2541,1345,2800,2758,2800,2227,2800,2800,2800,14.3,0.0,1.5,100.0,0.0,4.9,3.9,2.4,1.5,7.2,4.4,0.7,2.3,
2026-04-22_23:23:23,54.0,50.0,55.0,48.0,46.0,55.0,42.0,39.0,35.9,36.9,1940,1322,2800,2740,1016,1439,603,2800,2800,14.3,0.0,1.5,100.0,1.9,5.4,0.5,3.4,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:23:25,54.0,50.0,51.0,49.0,46.0,51.0,42.0,39.0,36.9,35.9,1924,1111,871,1378,2800,1262,2800,2374,2800,14.2,0.5,1.0,99.5,2.0,6.8,0.5,2.9,0.5,7.2,4.3,0.7,2.3,
2026-04-22_23:23:27,54.0,50.0,54.0,48.0,47.0,56.0,43.0,39.0,35.9,35.9,2365,2164,2800,2800,2800,2228,2800,2800,534,14.0,1.0,0.5,100.0,3.4,2.0,2.0,3.4,0.0,7.1,4.3,0.7,2.3,
2026-04-22_23:23:29,54.0,50.0,56.0,47.0,46.0,56.0,42.0,39.0,36.9,35.9,2332,1459,821,2800,2800,2376,2800,2800,2800,14.2,2.0,1.0,100.0,2.4,2.5,1.5,3.4,1.0,7.1,4.3,0.7,2.3,
2026-04-22_23:23:31,54.0,50.0,54.0,49.0,45.0,54.0,42.0,39.0,35.9,35.9,1923,1767,687,2139,596,1967,2800,2632,2800,14.3,2.9,1.5,100.0,2.0,2.9,1.9,3.4,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:23:33,54.0,50.0,55.0,48.0,46.0,55.0,42.0,39.0,35.9,36.9,2544,1001,2800,2800,2800,2555,2800,2800,2800,14.3,3.4,0.0,100.0,2.0,2.5,2.5,3.4,0.5,7.1,4.3,0.7,2.3,
2026-04-22_23:23:35,54.0,50.0,55.0,48.0,47.0,55.0,42.0,39.0,35.9,36.9,2027,2703,2800,2800,594,2527,1059,2800,931,14.2,3.4,0.0,100.0,1.9,2.9,2.9,2.5,0.0,7.2,4.3,0.7,2.3,
2026-04-22_23:23:37,54.0,50.0,51.0,48.0,47.0,52.0,42.0,39.0,36.9,35.9,1493,1298,636,1300,2800,1288,1251,2779,593,14.2,2.0,0.0,100.0,0.5,2.4,3.4,3.9,1.5,7.2,4.3,0.7,2.3,
2026-04-22_23:23:39,54.0,50.0,56.0,48.0,46.0,56.0,43.0,39.0,35.9,35.9,2772,2793,2800,2692,2800,2695,2800,2800,2800,14.1,0.0,0.5,100.0,3.9,0.5,3.4,2.9,1.5,7.2,4.4,0.7,2.3,
2026-04-22_23:23:41,54.0,50.0,55.0,48.0,46.0,55.0,42.0,39.0,35.9,36.9,2556,1160,2800,2800,2800,2492,2800,2800,2800,14.4,3.4,2.4,99.5,0.5,2.9,3.4,3.4,0.0,7.2,4.3,0.7,2.3,
